id,vessel_id,t,lon,lat,heading,course,speed
9266164,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.62785,37.81556,158,159.9,31
9266165,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61857,37.90622,177,184,25.3
9266166,f4338c3a901352bab6897ca05bd205d54e7a5c37e27eee46b600627ad1302eff,04/08/2019 07:41,23.54278,37.88808,326,318.6,3
9266167,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62578,37.93908,,70.2,10.1
9266168,f6bc7f1c524e9ddb5ebee6ea1012f54502556638891b604dcd17ee19cf4e2b4f,04/08/2019 07:41,23.62777,37.8431,175,173,16.4
9266169,bac263db165c5cef0003ad51e8d9161990f7c2e9f9fab89feb46289f58a35b0d,04/08/2019 07:41,23.60297,37.93177,348,348.2,6.8
9266170,dc8bbc80288c795e58f333f26e71cef4bfcacf14a9b1acdf023ef96c1c1dfbef,04/08/2019 07:41,23.60832,37.95803,,84,4.3
9266171,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:41,23.61738,37.93058,175,180,17.7
9266172,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:41,23.61813,37.93637,60,60,10.3
9266173,af8ab01cfe8ab02333ec5f7689f6711501246324b7d5d7fcf4e0391192860e2b,04/08/2019 07:41,23.64878,37.93326,137,,0
9266175,5b53cea1893df61389767637884d1188ca8a9da7ebce5b70254cf8e8fa1f7bdc,04/08/2019 07:41,23.59693,37.94955,6,7.4,3.3
9266178,9853c62eb450dee1bf42639a61e714abcb743428820cf743ce59e4a058c4a842,04/08/2019 07:41,23.62641,37.93784,,232.5,0.5
9266181,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.6259,37.93912,,70.4,10.1
9266182,0bee2882311e4202052c5c9ad326b4bf4d69b8227f0fef7bcf4723e27cb79f6a,04/08/2019 07:41,23.59328,37.95053,,162.5,0.3
9266183,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:41,23.6026,37.82923,188,185,14
9266184,8406aa01dbd09a832e2a9825f28f900e03c718f86c16650ef69afec1d795cdca,04/08/2019 07:41,23.59702,37.9494,,6.3,3.3
9266185,5b354bb4aa983f99d965725d47e158222b613f0c694866d99abc05aa96774164,04/08/2019 07:41,23.59823,37.94163,,165.6,1.8
9266186,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:41,23.61742,37.9304,175,179,17.9
9266187,3042352ae7ede1074c7c930979948a536bb7179fd00c2c4f9b2246f6e223dade,04/08/2019 07:41,23.53057,37.96573,,76.6,0
9266188,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:41,23.60257,37.82903,188,185,14
9266189,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61855,37.90575,176,183,25.3
9266190,d9a6214a809d5ff6b05f6036903d82357a355f8e6f3ccefdec97648e72238f86,04/08/2019 07:41,23.68475,37.93704,,,0
9266191,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:41,23.61541,37.90139,180,180.7,24.3
9266192,ea73c8c2326400a107364cacb33e2984e289b2be6f396fb918e368e31a0e7d52,04/08/2019 07:41,23.59782,37.94966,,212.8,2.8
9266193,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62602,37.93913,,72,10.1
9266194,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:41,23.68047,37.93118,65,158.2,0
9266196,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:41,23.61747,37.93015,174,179,17.9
9266197,9ea327071a3ab8fb39601c3c7ff79397fc7de77f7fb2aa8d25daa2631400b133,04/08/2019 07:41,23.68239,37.93191,,0,0
9266198,c2fdc46613a781f229895e2a8591fba33194aede439531587506fcb2052f9d25,04/08/2019 07:41,23.5259,37.96292,,213.8,0
9266199,3445b031e5caed8a7082aa0ac1247e05ac6c4144478b6056044312345d9cf115,04/08/2019 07:41,23.551,37.95461,277,0,0
9266200,d41d572bd004f3f65d29e6e72dce0ac3be8a541387ad83dd5265a5ca180602b9,04/08/2019 07:41,23.51018,38.0311,20,191.2,3.1
9266201,4babbcb0d3d48cf988de1a317acb5a62ce72bf0a17e5510fa3d4ebdc9ff6fb7b,04/08/2019 07:41,23.599,37.94913,,0,0
9266202,65524e5746173a6a113466d14566ef5ff98d7a39b1d5acdc2578485cffaabd59,04/08/2019 07:41,23.68389,37.92861,25,215.2,0
9266203,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:41,23.64118,37.94487,211,6.3,0.1
9266204,eb842e3e3445e9e3180422bd59df277c692cf43a789908fc11f92bd97918c33d,04/08/2019 07:41,23.64183,37.9445,,225.4,0
9266205,9a07029a6294dcf984fba483879732a7b9cc864ef7cd70003c0f7befb8a1252d,04/08/2019 07:41,23.56749,37.96012,,0,0
9266206,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62612,37.93917,,70.4,10.2
9266207,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.62828,37.81461,159,160,31.1
9266208,f6bc7f1c524e9ddb5ebee6ea1012f54502556638891b604dcd17ee19cf4e2b4f,04/08/2019 07:41,23.62783,37.84265,175,173,16.4
9266211,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:41,23.6175,37.92997,173,177,18.1
9266213,be3ab5b9100f0aadcf0c5828c2078a6215f640e6ae08c02b6fddad4b52226c67,04/08/2019 07:41,23.55847,37.8981,301,300,5.6
9266214,baf28036cf604ca60971481a836408196e1abf077c7b9dc04d0221cdcb41369e,04/08/2019 07:41,23.54909,37.96059,,73.1,8.5
9266215,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.62834,37.81448,159,160.2,31.1
9266216,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62618,37.93918,,71.8,10.2
9266217,b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,04/08/2019 07:41,23.56831,37.92725,,212,7.1
9266218,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:41,23.6154,37.90094,180,180.7,24.3
9266219,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:41,23.60252,37.82877,188,186,14
9266220,f14b2881f278eb54fc1ffdfce14734d4905faad2090fa8169d9fe49f651b527c,04/08/2019 07:41,23.53008,37.96548,,0,0
9266221,a36bd40277c27438221c6a034cc989ff2b179b41c126f0c555e466e1d96dda71,04/08/2019 07:41,23.55692,37.91315,,337.6,0.1
9266222,0caad7fdcee927f8794a0619eb7c52f7b47755c424d1a8abbf9537e22d35af19,04/08/2019 07:41,23.56692,37.90689,,191.8,9.7
9266223,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:41,23.61755,37.9298,173,177,18.1
9266226,490201f75b5ddc3766b08b79c84ff3ff6f3737c31a890615ec8b11ed750b7b79,04/08/2019 07:41,23.64139,37.94448,,,0.1
9266227,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61853,37.90516,175,182,25.4
9266228,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62635,37.93923,,71.7,10.1
9266229,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:41,23.61539,37.90072,180,180.7,24.3
9266231,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:41,23.61877,37.93667,60,59,10.6
9266232,5b53cea1893df61389767637884d1188ca8a9da7ebce5b70254cf8e8fa1f7bdc,04/08/2019 07:41,23.59697,37.94968,6,8.9,3.1
9266233,dc8bbc80288c795e58f333f26e71cef4bfcacf14a9b1acdf023ef96c1c1dfbef,04/08/2019 07:41,23.60853,37.95805,,84,4.2
9266234,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:41,23.62333,37.903,335,334,19.4
9266238,af8ab01cfe8ab02333ec5f7689f6711501246324b7d5d7fcf4e0391192860e2b,04/08/2019 07:41,23.64878,37.93326,137,,0
9266241,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61852,37.90492,175,182,25.4
9266242,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.63008,37.81808,165,165.6,17.1
9266243,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62647,37.93925,,72.7,10.1
9266244,2c9d1c660fa17f69e407f72debbb57f21457b0023d188db86b234b402b817f66,04/08/2019 07:41,23.59806,37.94912,,,0
9266245,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:41,23.60247,37.8285,188,186,14.1
9266246,3042352ae7ede1074c7c930979948a536bb7179fd00c2c4f9b2246f6e223dade,04/08/2019 07:41,23.53058,37.96573,,77.7,0
9266249,5b354bb4aa983f99d965725d47e158222b613f0c694866d99abc05aa96774164,04/08/2019 07:41,23.59827,37.94155,,162.5,1.8
9266250,8406aa01dbd09a832e2a9825f28f900e03c718f86c16650ef69afec1d795cdca,04/08/2019 07:41,23.59702,37.94953,,11.3,3.3
9266251,0bee2882311e4202052c5c9ad326b4bf4d69b8227f0fef7bcf4723e27cb79f6a,04/08/2019 07:41,23.5933,37.95052,,164.4,0.3
9266252,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:41,23.68047,37.93118,64,158.2,0
9266253,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:41,23.64118,37.94485,211,356.7,0
9266254,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.63014,37.81793,165,164.7,17.1
9266255,d9a6214a809d5ff6b05f6036903d82357a355f8e6f3ccefdec97648e72238f86,04/08/2019 07:41,23.68474,37.93704,,,0
9266256,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61852,37.90469,175,182,25.4
9266260,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:41,23.61539,37.90027,180,180.4,24.2
9266261,5147e5cdc9778089d8434f0a53cfb973413645f4ce59a6f4bd95decd646fa61e,04/08/2019 07:41,23.57277,37.9603,182,294.2,0.1
9266262,3153ae7391c9841540b3672e610e747942a8d0d30b787572b653f2148577f6be,04/08/2019 07:41,23.5437,37.95037,,,0
9266263,ea73c8c2326400a107364cacb33e2984e289b2be6f396fb918e368e31a0e7d52,04/08/2019 07:41,23.59766,37.94955,,233.1,3.5
9266264,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:41,23.60247,37.82843,188,186,14.1
9266265,eb842e3e3445e9e3180422bd59df277c692cf43a789908fc11f92bd97918c33d,04/08/2019 07:41,23.64183,37.9445,,281.8,0
9266266,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:41,23.61765,37.92925,172,174,18.5
9266267,c2fdc46613a781f229895e2a8591fba33194aede439531587506fcb2052f9d25,04/08/2019 07:41,23.5259,37.96294,,213,0
9266268,9a07029a6294dcf984fba483879732a7b9cc864ef7cd70003c0f7befb8a1252d,04/08/2019 07:41,23.56749,37.96012,,0,0
9266270,b29365d8f699f396417d81526e49bcb66fa531ca447041e2d2f5034dbeac4c2f,04/08/2019 07:41,23.70265,37.91339,,,0
9266271,1841939d3a9fa48ffc57e7c0ed2071d07cd51fe96e08dec2c306a2ac5a86a2c4,04/08/2019 07:41,23.52958,37.96514,,0,0
9266272,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.6302,37.81778,164,164.5,17.1
9266275,e21ce5e3044c8884528db8e831bd2cb62e834d51d204868183f06a6971dbb3b9,04/08/2019 07:41,23.53416,37.96107,,303.5,7
9266276,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:41,23.61539,37.90004,180,180.4,24.2
9266277,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62663,37.9393,,73.1,10.2
9266278,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:41,23.623,37.9035,335,333,19.2
9266279,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.62887,37.81325,159,161.1,31.1
9266280,75998a2f7ce17a6e0c70d5c8b7ddb4c981942462a80d5ccafb5826329a50f39a,04/08/2019 07:41,23.6128,37.95829,267,285.1,0.1
9266285,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61852,37.90422,175,181,25.4
9266286,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.63025,37.81763,164,163.9,17.1
9266287,b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,04/08/2019 07:41,23.56809,37.92697,,212,7.1
9266288,f14b2881f278eb54fc1ffdfce14734d4905faad2090fa8169d9fe49f651b527c,04/08/2019 07:41,23.53008,37.96548,,0,0
9266289,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.62899,37.81298,159,161.1,31.1
9266290,490201f75b5ddc3766b08b79c84ff3ff6f3737c31a890615ec8b11ed750b7b79,04/08/2019 07:41,23.64139,37.94448,,,0.1
9266291,f4338c3a901352bab6897ca05bd205d54e7a5c37e27eee46b600627ad1302eff,04/08/2019 07:41,23.54257,37.88829,327,320.1,3
9266294,1f0913ceba97d43fa952ae47d601e446c39f0a47352e4db8bc7732466e0a49fb,04/08/2019 07:41,23.61021,37.95749,,0,0
9266295,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.63031,37.81748,164,163.7,17.1
9266297,dc8bbc80288c795e58f333f26e71cef4bfcacf14a9b1acdf023ef96c1c1dfbef,04/08/2019 07:41,23.60877,37.95807,,84,4.1
9266299,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.62905,37.81284,158,161.1,31.2
9266300,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62692,37.93937,,72.8,10.2
9266301,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:41,23.60238,37.82792,188,186,14.1
9266302,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:41,23.61777,37.9288,172,173,18.7
9266303,e34ac8072a22d49e78dcdeed86e124036ebf6d8d2d6d2020f0b2436fc802b487,04/08/2019 07:41,23.55014,37.91483,,270.4,0.2
9266305,3153ae7391c9841540b3672e610e747942a8d0d30b787572b653f2148577f6be,04/08/2019 07:56,23.5437,37.95037,,,0
9266306,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:41,23.6192,37.93687,60,59,10.8
9266307,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.6304,37.81725,164,163,17.1
9266308,13e66ee58266f34edc46e2b48f502111760d4ee2a59788742aff6cfbcea64e84,04/08/2019 07:41,23.53083,37.9661,,40.4,0
9266309,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61852,37.90375,175,181,25.4
9266310,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:41,23.62267,37.904,335,333,19.2
9266311,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62698,37.93938,,73.1,10.1
9266313,2c9d1c660fa17f69e407f72debbb57f21457b0023d188db86b234b402b817f66,04/08/2019 07:41,23.59805,37.94912,,,0
9266315,3445b031e5caed8a7082aa0ac1247e05ac6c4144478b6056044312345d9cf115,04/08/2019 07:41,23.551,37.95461,278,0,0
9266316,8406aa01dbd09a832e2a9825f28f900e03c718f86c16650ef69afec1d795cdca,04/08/2019 07:41,23.59707,37.94967,,9.1,3
9266317,d9a6214a809d5ff6b05f6036903d82357a355f8e6f3ccefdec97648e72238f86,04/08/2019 07:41,23.68474,37.93704,,,0
9266319,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61852,37.90339,175,180,25.4
9266320,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.63042,37.81718,164,162.9,17.1
9266321,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.62929,37.8123,158,160.5,31.2
9266322,3153ae7391c9841540b3672e610e747942a8d0d30b787572b653f2148577f6be,04/08/2019 07:41,23.5437,37.95037,,,0
9266323,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62713,37.93943,,72.9,10.2
9266324,29b2c240d3ee158281fb4ad556939ee938d08685bd796a6877cbecd49a5655c4,04/08/2019 07:41,23.61492,37.9449,,123.4,0.1
9266325,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:41,23.68046,37.93119,64,158.2,0
9266327,4babbcb0d3d48cf988de1a317acb5a62ce72bf0a17e5510fa3d4ebdc9ff6fb7b,04/08/2019 07:41,23.599,37.94913,,0,0
9266328,d41d572bd004f3f65d29e6e72dce0ac3be8a541387ad83dd5265a5ca180602b9,04/08/2019 07:41,23.51002,38.03078,26,200.1,3.3
9266330,3153ae7391c9841540b3672e610e747942a8d0d30b787572b653f2148577f6be,04/08/2019 07:47,23.5437,37.95037,,,0
9266332,c2fdc46613a781f229895e2a8591fba33194aede439531587506fcb2052f9d25,04/08/2019 07:41,23.52587,37.96292,,208.8,0
9266333,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61851,37.90327,175,180,25.4
9266334,75998a2f7ce17a6e0c70d5c8b7ddb4c981942462a80d5ccafb5826329a50f39a,04/08/2019 07:41,23.61279,37.95829,268,297.7,0.1
9266335,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.63048,37.81702,164,162.8,17.1
9266336,be3ab5b9100f0aadcf0c5828c2078a6215f640e6ae08c02b6fddad4b52226c67,04/08/2019 07:41,23.55795,37.8983,300,296,5.4
9266337,0fbcddbefd2725f12daf4156a7ee8392ce6f5ad1283a26ef7313664334a7f074,04/08/2019 07:41,23.59901,37.9564,35,72.1,0
9266338,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.62942,37.81202,158,160.2,31.3
9266339,f47c9e1fe7c70d989f778e91dcbfac4257c66c723e9fa54d7bfa3bab6be610b5,04/08/2019 07:41,23.6236,37.93523,198,204.2,0
9266340,9a07029a6294dcf984fba483879732a7b9cc864ef7cd70003c0f7befb8a1252d,04/08/2019 07:41,23.56749,37.96012,,0,0
9266341,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.6272,37.93945,,73.8,10
9266342,b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,04/08/2019 07:41,23.56791,37.92675,,212,7
9266344,09a5f8d46a5c205eda52ec3231f6be2033fa20050635b8720947fd2818d7c21e,04/08/2019 07:41,23.55238,37.95294,271,216.5,0
9266346,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:41,23.60232,37.82747,188,186,14.1
9266347,26199b57ef2b787a02bf09d81b98aa7ca1a984091c6a2b6d00ee43237a2535b0,04/08/2019 07:41,23.61284,37.94555,352,174.6,0
9266348,baf28036cf604ca60971481a836408196e1abf077c7b9dc04d0221cdcb41369e,04/08/2019 07:41,23.55003,37.96081,,73.5,8.5
9266351,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.62954,37.81175,157,160,31.3
9266355,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:41,23.64118,37.94483,211,354,0.1
9266356,bac263db165c5cef0003ad51e8d9161990f7c2e9f9fab89feb46289f58a35b0d,04/08/2019 07:41,23.60272,37.93269,348,348,6.9
9266357,f4338c3a901352bab6897ca05bd205d54e7a5c37e27eee46b600627ad1302eff,04/08/2019 07:41,23.54244,37.88841,327,321.6,3
9266358,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62743,37.9395,,73.1,9.9
9266360,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.62967,37.81148,157,159.8,31.4
9266362,dc8bbc80288c795e58f333f26e71cef4bfcacf14a9b1acdf023ef96c1c1dfbef,04/08/2019 07:41,23.60898,37.95807,,85,4
9266364,af8ab01cfe8ab02333ec5f7689f6711501246324b7d5d7fcf4e0391192860e2b,04/08/2019 07:41,23.64878,37.93326,138,,0
9266365,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:41,23.6198,37.93715,60,60,11
9266366,9853c62eb450dee1bf42639a61e714abcb743428820cf743ce59e4a058c4a842,04/08/2019 07:41,23.62641,37.93784,,192.2,0.5
9266368,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.63067,37.81657,164,162.2,17.2
9266370,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.6298,37.81121,158,159.6,31.5
9266371,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62758,37.93953,,74.1,10
9266372,5b354bb4aa983f99d965725d47e158222b613f0c694866d99abc05aa96774164,04/08/2019 07:41,23.59835,37.94141,,154.9,1.7
9266373,0bee2882311e4202052c5c9ad326b4bf4d69b8227f0fef7bcf4723e27cb79f6a,04/08/2019 07:41,23.59332,37.95048,,157.4,0.3
9266374,3153ae7391c9841540b3672e610e747942a8d0d30b787572b653f2148577f6be,04/08/2019 07:41,23.5437,37.95037,,,0
9266375,3445b031e5caed8a7082aa0ac1247e05ac6c4144478b6056044312345d9cf115,04/08/2019 07:41,23.551,37.95461,278,0,0
9266376,3042352ae7ede1074c7c930979948a536bb7179fd00c2c4f9b2246f6e223dade,04/08/2019 07:41,23.53058,37.96573,,82.5,0
9266377,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61851,37.90221,175,180,25.4
9266379,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.63075,37.81635,164,162.6,17.2
9266380,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:41,23.61807,37.92752,172,171,19.6
9266381,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:41,23.68046,37.93118,64,158.2,0
9266382,da8ce411f6eb032f235332e1ece0dc61e8022bf8e18cebc06de9879e97f1f8c2,04/08/2019 07:41,23.55195,38.03587,,74.5,0
9266383,4babbcb0d3d48cf988de1a317acb5a62ce72bf0a17e5510fa3d4ebdc9ff6fb7b,04/08/2019 07:41,23.599,37.94913,,0,0
9266384,9ea327071a3ab8fb39601c3c7ff79397fc7de77f7fb2aa8d25daa2631400b133,04/08/2019 07:41,23.68239,37.93191,,0,0
9266385,ea73c8c2326400a107364cacb33e2984e289b2be6f396fb918e368e31a0e7d52,04/08/2019 07:41,23.5973,37.94924,,212.1,5.9
9266387,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.63078,37.81627,164,162.4,17.2
9266388,d41d572bd004f3f65d29e6e72dce0ac3be8a541387ad83dd5265a5ca180602b9,04/08/2019 07:41,23.50992,38.03064,30,205,3.3
9266389,e21ce5e3044c8884528db8e831bd2cb62e834d51d204868183f06a6971dbb3b9,04/08/2019 07:41,23.53352,37.96147,,311.2,7
9266390,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:41,23.61851,37.90198,175,180,25.4
9266391,65524e5746173a6a113466d14566ef5ff98d7a39b1d5acdc2578485cffaabd59,04/08/2019 07:41,23.68388,37.92862,22,215.2,0
9266392,be3ab5b9100f0aadcf0c5828c2078a6215f640e6ae08c02b6fddad4b52226c67,04/08/2019 07:41,23.55763,37.89841,301,293,5.4
9266393,9d6bce74b377738891597e999b99deaa67fd5b90466d8d40b56dbefd295d137b,04/08/2019 07:41,23.63006,37.81066,158,159.3,31.6
9266394,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:41,23.62782,37.93958,,74.7,10
9266396,1841939d3a9fa48ffc57e7c0ed2071d07cd51fe96e08dec2c306a2ac5a86a2c4,04/08/2019 07:41,23.52959,37.96514,,0,0
9266398,b3285baa651426e22aa4821edad36068efb0cde2720ed6a6b29591c2944d4bbb,04/08/2019 07:41,23.57538,38.01487,49,51.1,10.4
9266400,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:41,23.64118,37.94483,211,343.4,0.1
9266402,233e40fcef6e1d9247de2366e84ea2485434313798db9a64fd56aa77a8958365,04/08/2019 07:41,23.60517,37.91907,22,24,3.9
9266403,26199b57ef2b787a02bf09d81b98aa7ca1a984091c6a2b6d00ee43237a2535b0,04/08/2019 07:41,23.61283,37.94555,352,174.6,0
9266404,b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,04/08/2019 07:41,23.56765,37.92641,,211,7
9266405,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:41,23.63085,37.81612,164,162,17.2
